"completion_timestamp","previous_assignee","due_date","description","title","responsible_role","overridden_by","acknowledged_timestamp","event_id","override_flag","assigned_user","override_timestamp","category","progress_notes","status","order","id","created_date","updated_date","created_by_id","created_by","is_sample"
"","","2026-02-11T21:30:00.000Z","","Confirm cocktail ingredients and alcohol preferences","Ops","","","69a02cbcbe9869e8accd9631","false","","","Pre-Event","","Not Acknowledged","","69ab073d90623b4c9049d736","2026-03-06T16:56:29.789000","2026-03-06T16:56:29.789000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-04-29T11:32:09.568Z","","2026-03-02T21:30:00.000Z","","Hold pre-event staff call to review workflow","Admin","","2026-03-06T16:56:29.378Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Pre-Event","","Done","","69ab073d36f4275d06ea030f","2026-03-06T16:56:29.557000","2026-04-29T11:31:04.023000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","2026-03-01T21:30:00.000Z","","Triple-check inventory and order any missing items","Ops","","","69a02cbcbe9869e8accd9631","false","","","Pre-Event","","Not Acknowledged","","69ab073d075b0129d5313cd3","2026-03-06T16:56:29.344000","2026-03-06T16:56:29.344000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","2026-03-01T21:30:00.000Z","","Send BEO to all assigned staff","Ops","","","69a02cbcbe9869e8accd9631","false","","","Pre-Event","","Not Acknowledged","","69ab073d07c887d4bd5cf10b","2026-03-06T16:56:29.098000","2026-03-06T16:56:29.098000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-07-02T16:07:29.623Z","","2026-02-25T21:30:00.000Z","","Confirm number of attendees","Sales","","2026-07-02T16:07:27.166Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Pre-Event","","Done","","69ab073cc9d37828ce58ac4b","2026-03-06T16:56:28.859000","2026-07-02T16:07:28.739000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-07-02T16:07:35.454Z","","2026-02-18T21:30:00.000Z","","Finalize client details (time, date, location)","Sales","","2026-07-02T16:07:31.398Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Pre-Event","","Done","","69ab073c64babec4258c856f","2026-03-06T16:56:28.668000","2026-07-02T16:07:34.566000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","2026-02-11T21:30:00.000Z","","Confirm staff availability within 48 hours","Ops","","","69a02cbcbe9869e8accd9631","false","","","Pre-Event","","Not Acknowledged","","69ab073c43bc3f5e9b9e8255","2026-03-06T16:56:28.477000","2026-03-06T16:56:28.477000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-04-29T11:32:19.102Z","","2026-02-11T21:30:00.000Z","","Assign Instructor/Guide/Host","Admin","","2026-03-06T16:56:28.089Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Pre-Event","","Done","","69ab073c303e803f3cb1fc0a","2026-03-06T16:56:28.218000","2026-04-29T11:31:13.470000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","2023-06-09T21:30:00.000Z","","Create BEO shell in shared drive","Ops","","","69a02cbcbe9869e8accd9631","false","","","Upon Deposit","","Not Acknowledged","","69ab073c53776bb3a2a9066f","2026-03-06T16:56:28.054000","2026-03-06T16:56:28.054000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","2023-06-09T21:30:00.000Z","","Confirm deposit received and create Fareharbor item","Sales","","","69a02cbcbe9869e8accd9631","false","","","Upon Deposit","","Not Acknowledged","","69ab073bf1d302c213b59764","2026-03-06T16:56:27.818000","2026-03-06T16:56:27.818000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","16","69ab063d38aea5de5cd128d7","2026-03-06T16:52:13.762000","2026-03-06T16:52:13.762000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","15","69ab063da7c5b556087fd467","2026-03-06T16:52:13.593000","2026-03-06T16:52:13.593000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","14","69ab063d23aa0794af8b0b57","2026-03-06T16:52:13.405000","2026-03-06T16:52:13.405000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","2026-03-06T16:55:45.079Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","","Working On It","13","69ab063de3632ec5e9a65eb8","2026-03-06T16:52:13.197000","2026-03-06T16:55:20.418000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","2026-03-06T16:55:26.456Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","","Working On It","12","69ab063ce7c2acbab10e9d1f","2026-03-06T16:52:12.985000","2026-03-06T16:55:01.829000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","11","69ab063cfa12170d550ce9bb","2026-03-06T16:52:12.738000","2026-03-06T16:52:12.738000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-03-06T16:55:07.944Z","","","","Final HC","Admin","","2026-03-06T16:54:57.968Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","https://docs.google.com/spreadsheets/d/15LkbVx5gFfkQIXUrREruSS_YnFS9pa3nQhHG7bstEUo/edit?gid=0#gid=0","Done","10","69ab063c825320e656c61629","2026-03-06T16:52:12.499000","2026-03-06T16:54:43.267000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","9","69ab063c934d28f071a5cef2","2026-03-06T16:52:12.269000","2026-03-06T16:52:12.269000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","8","69ab063ccc33cb45a66a922d","2026-03-06T16:52:12.060000","2026-03-06T16:52:12.060000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","7","69ab063b23cd5e44a865e4fb","2026-03-06T16:52:11.773000","2026-03-06T16:52:11.773000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","6","69ab063b99a7a8647127c198","2026-03-06T16:52:11.529000","2026-03-06T16:52:11.529000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","69ab063826c6e82433f62843","false","","","Checklist","","Not Acknowledged","5","69ab063be3a6e19121d79d88","2026-03-06T16:52:11.293000","2026-03-06T16:52:11.293000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-03-06T16:53:32.287Z","","","","Participation List - Link","Admin","","2026-03-06T16:53:05.423Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","https://docs.google.com/spreadsheets/d/15LkbVx5gFfkQIXUrREruSS_YnFS9pa3nQhHG7bstEUo/edit?usp=sharing","Done","4","69ab063b172b53b8c207a57e","2026-03-06T16:52:11.077000","2026-03-06T16:53:07.611000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-03-06T16:53:01.735Z","","","","Workflow document","Admin","","2026-03-06T16:52:58.047Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","","Done","3","69ab063ae614a3c3f1de9b23","2026-03-06T16:52:10.857000","2026-03-06T16:52:37.054000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-03-06T16:52:59.207Z","","","","Is it documented in Fareharbor?","Admin","","2026-03-06T16:52:49.912Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","","Done","2","69ab063acdc4ee3fa4137c62","2026-03-06T16:52:10.677000","2026-03-06T16:52:34.540000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-03-06T16:52:45.440Z","","","","Did we update in Sales Alert of Slack?","Admin","","2026-03-06T16:52:42.207Z","69ab063826c6e82433f62843","false","699c69418e04ef1c530e70c1","","Checklist","","Done","1","69ab063aad7cfc716dedc017","2026-03-06T16:52:10.425000","2026-03-06T16:52:20.761000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","16","69a02cc1f2f6f3450330ad62","2026-02-26T11:21:37.633000","2026-02-26T11:21:37.633000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","15","69a02cc1e2b2ecb1fd9b5d6b","2026-02-26T11:21:37.420000","2026-02-26T11:21:37.420000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","14","69a02cc11eda828fa8cc25b9","2026-02-26T11:21:37.209000","2026-02-26T11:21:37.209000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","13","69a02cc14884d117bb0d3032","2026-02-26T11:21:37.048000","2026-02-26T11:21:37.048000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","12","69a02cc02101b30b39cf54cb","2026-02-26T11:21:36.829000","2026-02-26T11:21:36.829000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","11","69a02cc0db5a1c9d2f609268","2026-02-26T11:21:36.676000","2026-02-26T11:21:36.676000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","10","69a02cc0eea16758ea3f0bde","2026-02-26T11:21:36.453000","2026-02-26T11:21:36.453000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","9","69a02cc074683196264015de","2026-02-26T11:21:36.251000","2026-02-26T11:21:36.251000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","2026-02-26T11:22:35.110Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Checklist","3 drinks","Working On It","8","69a02cbf340af0d79c804101","2026-02-26T11:21:35.996000","2026-02-26T11:22:39.721000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","7","69a02cbfed7320db98625459","2026-02-26T11:21:35.847000","2026-02-26T11:21:35.847000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","6","69a02cbf7e4f2ebd7d276729","2026-02-26T11:21:35.599000","2026-02-26T11:21:35.599000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-02-26T11:22:28.126Z","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","2026-02-26T11:22:26.277Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Checklist","","Done","5","69a02cbfc260b77c40e9271d","2026-02-26T11:21:35.357000","2026-02-26T11:22:23.831000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","69a02cbcbe9869e8accd9631","false","","","Checklist","","Not Acknowledged","4","69a02cbf5419ba44113af3aa","2026-02-26T11:21:35.122000","2026-02-26T11:21:35.122000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-02-26T11:22:23.317Z","","","","Workflow document","Admin","","2026-02-26T11:22:21.766Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Checklist","","Done","3","69a02cbe36383a9e89826cb2","2026-02-26T11:21:34.186000","2026-02-26T11:22:19.021000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-02-26T11:22:17.469Z","","","","Is it documented in Fareharbor?","Admin","","2026-02-26T11:22:15.478Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Checklist","","Done","2","69a02cbe161365a2df8b5f9f","2026-02-26T11:21:34.034000","2026-02-26T11:22:13.178000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"2026-02-26T11:22:12.718Z","","","","Did we update in Sales Alert of Slack?","Admin","","2026-02-26T11:22:08.494Z","69a02cbcbe9869e8accd9631","false","699c69418e04ef1c530e70c1","","Checklist","","Done","1","69a02cbd5a5cd25cfb141a0d","2026-02-26T11:21:33.809000","2026-02-26T11:22:08.428000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","16","699f16df8ff75d177ffea726","2026-02-25T15:35:59.965000","2026-02-25T15:35:59.965000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","15","699f16df0ccb594ac7ddc061","2026-02-25T15:35:59.771000","2026-02-25T15:35:59.771000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","14","699f16dfe95f51bc9af5f402","2026-02-25T15:35:59.599000","2026-02-25T15:35:59.599000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","13","699f16dfbe6342e3ceb5b0e1","2026-02-25T15:35:59.432000","2026-02-25T15:35:59.432000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","12","699f16dfb5e70b065b23ba22","2026-02-25T15:35:59.307000","2026-02-25T15:35:59.307000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","11","699f16dfb2cdf8a2017a8798","2026-02-25T15:35:59.179000","2026-02-25T15:35:59.179000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","10","699f16de61476f86623d462f","2026-02-25T15:35:58.998000","2026-02-25T15:35:58.998000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","699f16dc09dc28e3272112dc","false","","","Checklist","","Not Acknowledged","9","699f16de01c6a6baef5ae778","2026-02-25T15:35:58.864000","2026-02-25T15:35:58.864000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
